,instances_sorted,early_stop,type,pre_threshold,rec_threshold,f1_score,precision,recall,accuracy,mean_max_dissim_,mean_min_dissim_,median_max_dissim_,median_min_dissim_,std_dev_max_dissim_,std_dev_min_dissim_
0,False,False,object,25,25,71.22544642857142,80.078125,68.828125,80.01041666666667,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
1,False,False,object,25,50,73.30133928571429,80.28645833333331,71.38020833333333,82.59635416666667,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
2,False,False,object,25,75,73.13392857142857,81.38020833333334,70.18229166666666,81.51041666666667,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
3,False,False,object,25,90,72.54203869047619,80.94010416666666,69.89583333333333,80.8671875,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
4,False,False,object,50,25,71.19047619047619,80.1953125,68.80208333333331,81.39583333333333,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
5,False,False,object,50,50,72.12425595238096,81.77083333333333,68.77604166666667,80.57291666666667,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
6,False,False,object,50,75,71.76822916666666,80.77083333333334,68.77604166666666,80.67447916666666,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
7,False,False,object,50,90,72.48549107142858,80.58854166666666,69.609375,81.4921875,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
8,False,False,object,75,25,71.89434523809524,80.76822916666667,69.47916666666666,81.23437500000001,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
9,False,False,object,75,50,72.81845238095238,83.7890625,69.03645833333331,80.97916666666667,88.95665262212762,11.933364788221553,89.02592482648105,4.031764884425417,0.3603935781565237,14.876511677292953
